source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
Early Absorptive,fibroblast,Lama5,Dag1,2.9389297783679203e-4,0,LAMA5_DAG1,Lama5  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,fibroblast,Lama5,Dag1,4.104464061738354e-4,0,LAMA5_DAG1,Lama5  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,fibroblast,Lama5,Dag1,5.024571728275471e-4,0,LAMA5_DAG1,Lama5  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Oncogene) 2,Lamb1,Dag1,0.001561973889249148,0.03,LAMB1_DAG1,Lamb1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Reserve),Lamb1,Dag1,0.006470638707276677,0,LAMB1_DAG1,Lamb1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Transit Amplifying,Lamb1,Dag1,0.0017743194302867386,0,LAMB1_DAG1,Lamb1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Stroma),Lamb1,Dag1,0.003349764703065872,0,LAMB1_DAG1,Lamb1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Early Absorptive,Lamb1,Dag1,0.0018060232343170325,0,LAMB1_DAG1,Lamb1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Late Absorptive,Lamb1,Dag1,0.001710822983832621,0,LAMB1_DAG1,Lamb1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Secretory,Lamb1,Dag1,0.0019403555575426676,0,LAMB1_DAG1,Lamb1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,fibroblast,Lamb1,Dag1,0.0017137322476692691,0,LAMB1_DAG1,Lamb1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 1,Lamb3,Dag1,0.0024987589140100072,0.01,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Oncogene) 1,Lamb3,Dag1,8.805900299008995e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 1,Lamb3,Dag1,0.0011780080945673842,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Stem (Oncogene) 1,Lamb3,Dag1,7.422047480580702e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 1,Lamb3,Dag1,8.524344577115215e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Oncogene) 1,Lamb3,Dag1,3.929177019647894e-4,0.04,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 1,Lamb3,Dag1,3.640192835881725e-4,0.04,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 2,Lamb3,Dag1,0.0040910650555261475,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Oncogene) 2,Lamb3,Dag1,0.0014432280943060553,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 2,Lamb3,Dag1,0.0019303092466414619,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Stem (Oncogene) 2,Lamb3,Dag1,0.001216531542925369,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 2,Lamb3,Dag1,0.0013971081522614775,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Oncogene) 2,Lamb3,Dag1,6.441666963566895e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 2,Lamb3,Dag1,5.968003809384378e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Reserve),Lamb3,Dag1,0.0013548580566844057,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Reserve),Lamb3,Dag1,6.12529563611756e-4,0.02,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Reserve),Lamb3,Dag1,0.016813816840743453,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Reserve),Lamb3,Dag1,0.005980957357108018,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Reserve),Lamb3,Dag1,0.007987246139675932,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Stem (Reserve),Lamb3,Dag1,0.005045093451558259,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Reserve),Lamb3,Dag1,0.005790670190533047,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Reserve),Lamb3,Dag1,0.002676258515871119,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Reserve),Lamb3,Dag1,0.00247984094186178,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Transit Amplifying,Lamb3,Dag1,0.004645632983375116,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Transit Amplifying,Lamb3,Dag1,0.0016394570174946622,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Transit Amplifying,Lamb3,Dag1,0.0021926188803512766,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Transit Amplifying,Lamb3,Dag1,0.0013819802624167026,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Transit Amplifying,Lamb3,Dag1,0.0015870763307383627,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Transit Amplifying,Lamb3,Dag1,7.3183063098318e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Transit Amplifying,Lamb3,Dag1,6.780226593575339e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Stroma),Lamb3,Dag1,6.996546506173113e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Stroma),Lamb3,Dag1,3.1619929133020245e-4,0.04,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Stroma),Lamb3,Dag1,0.008748218256768742,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Stroma),Lamb3,Dag1,0.003095527234982024,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Stroma),Lamb3,Dag1,0.0041379389899310875,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Stem (Stroma),Lamb3,Dag1,0.0026099724429524927,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Stroma),Lamb3,Dag1,0.0029967647165020147,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Stroma),Lamb3,Dag1,0.0013829165660123237,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Stroma),Lamb3,Dag1,0.0012812987725020076,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Early Absorptive,Lamb3,Dag1,3.7675662117001626e-4,0.04,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Early Absorptive,Lamb3,Dag1,0.004728398823944278,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Early Absorptive,Lamb3,Dag1,0.0016687551082493414,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Early Absorptive,Lamb3,Dag1,0.0022317802107961215,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Early Absorptive,Lamb3,Dag1,0.0014066835706273689,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Early Absorptive,Lamb3,Dag1,0.0016154398615225891,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Early Absorptive,Lamb3,Dag1,7.449209903363429e-4,0.01,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Early Absorptive,Lamb3,Dag1,6.901512125495495e-4,0.02,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Late Absorptive,Lamb3,Dag1,3.5686985009985347e-4,0.04,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Late Absorptive,Lamb3,Dag1,0.0044798437956451165,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Late Absorptive,Lamb3,Dag1,0.0015807791640766423,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Late Absorptive,Lamb3,Dag1,0.00211418472059447,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Late Absorptive,Lamb3,Dag1,0.001332505467289234,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Late Absorptive,Lamb3,Dag1,0.0015302703623926565,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Late Absorptive,Lamb3,Dag1,7.056147003019874e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Late Absorptive,Lamb3,Dag1,6.537329984256289e-4,0.01,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Secretory,Lamb3,Dag1,0.005078991951605115,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Secretory,Lamb3,Dag1,0.0017928957429461472,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Secretory,Lamb3,Dag1,0.0023977043446157848,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,Secretory,Lamb3,Dag1,0.0015113579130204158,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Secretory,Lamb3,Dag1,0.0017356212082623491,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Secretory,Lamb3,Dag1,8.003916287273364e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Secretory,Lamb3,Dag1,7.415464389233668e-4,0.02,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),ER Stress,Lamb3,Dag1,0.0033354774380575493,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,ER Stress,Lamb3,Dag1,0.0011760976735420896,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),ER Stress,Lamb3,Dag1,0.0015731658843131998,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,ER Stress,Lamb3,Dag1,9.913192546931373e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,ER Stress,Lamb3,Dag1,0.0011385044452444128,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,ER Stress,Lamb3,Dag1,5.248586561268686e-4,0.02,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,ER Stress,Lamb3,Dag1,4.8626092899017393e-4,0.02,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),fibroblast,Lamb3,Dag1,0.004487440628128992,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,fibroblast,Lamb3,Dag1,0.0015834676384553735,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),fibroblast,Lamb3,Dag1,0.0021177784481559844,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Early Absorptive,fibroblast,Lamb3,Dag1,0.001334772260292815,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,fibroblast,Lamb3,Dag1,0.001532873066955191,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,fibroblast,Lamb3,Dag1,7.068158122320545e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,fibroblast,Lamb3,Dag1,6.548458541231703e-4,0,LAMB3_DAG1,Lamb3  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Reserve),Lamc1,Dag1,0.004028701903370701,0,LAMC1_DAG1,Lamc1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Reserve),Lamc1,Dag1,0.0019482576869744033,0,LAMC1_DAG1,Lamc1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Stroma),Lamc1,Dag1,0.0020831366290801224,0,LAMC1_DAG1,Lamc1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,Stem (Stroma),Lamc1,Dag1,0.0010063780132716566,0,LAMC1_DAG1,Lamc1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
fibroblast,fibroblast,Lamc1,Dag1,5.142702077309419e-4,0,LAMC1_DAG1,Lamc1  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Oncogene) 1,Lamc2,Dag1,5.490501500926401e-4,0.03,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 1,Lamc2,Dag1,0.0035370466982089068,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Oncogene) 1,Lamc2,Dag1,7.794000298044563e-4,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 1,Lamc2,Dag1,0.001535199543959257,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 1,Lamc2,Dag1,7.790662995064371e-4,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 1,Lamc2,Dag1,9.190386296039958e-4,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Oncogene) 2,Lamc2,Dag1,9.000472580143025e-4,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Oncogene) 2,Lamc2,Dag1,0.005787151518588038,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Oncogene) 2,Lamc2,Dag1,0.0012774671255625545,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Oncogene) 2,Lamc2,Dag1,0.002515036409657941,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Oncogene) 2,Lamc2,Dag1,0.0012769204010913452,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Oncogene) 2,Lamc2,Dag1,0.0015062057405003627,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Reserve),Lamc2,Dag1,0.003736323398508548,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Reserve),Lamc2,Dag1,0.001398934511409995,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Reserve),Lamc2,Dag1,0.023659234737818908,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Reserve),Lamc2,Dag1,0.005296783174783772,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Reserve),Lamc2,Dag1,0.01038763830207075,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Reserve),Lamc2,Dag1,0.0052945254011460855,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Reserve),Lamc2,Dag1,0.0014241391870544475,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Reserve),Lamc2,Dag1,0.0062407088118182335,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Transit Amplifying,Lamc2,Dag1,0.0010224980669230257,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Transit Amplifying,Lamc2,Dag1,3.82187052766024e-4,0.02,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Transit Amplifying,Lamc2,Dag1,0.006570117170821203,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Transit Amplifying,Lamc2,Dag1,0.0014511910647666388,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Transit Amplifying,Lamc2,Dag1,0.002856577171883656,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Transit Amplifying,Lamc2,Dag1,0.001450570098714735,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Transit Amplifying,Lamc2,Dag1,0.0017109827655447764,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Stem (Stroma),Lamc2,Dag1,0.0019316814822556386,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,Stem (Stroma),Lamc2,Dag1,7.224313450542121e-4,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Stem (Stroma),Lamc2,Dag1,0.012351136512922547,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Stem (Stroma),Lamc2,Dag1,0.0027405134154529233,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Stem (Stroma),Lamc2,Dag1,0.005387788977639875,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Stem (Stroma),Lamc2,Dag1,0.002739342260625231,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Secretory,Stem (Stroma),Lamc2,Dag1,7.354564048016048e-4,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Stem (Stroma),Lamc2,Dag1,0.0032303724393639996,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Early Absorptive,Lamc2,Dag1,0.0010407822211412803,0.01,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Early Absorptive,Lamc2,Dag1,0.00668693896776986,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Early Absorptive,Lamc2,Dag1,0.001477129706673341,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Early Absorptive,Lamc2,Dag1,0.00290756259232446,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Early Absorptive,Lamc2,Dag1,0.001476497657863341,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Early Absorptive,Lamc2,Dag1,0.0017415568350483421,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Late Absorptive,Lamc2,Dag1,9.858800035538228e-4,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Late Absorptive,Lamc2,Dag1,0.006336085904377561,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Late Absorptive,Lamc2,Dag1,0.0013992419995946398,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Late Absorptive,Lamc2,Dag1,0.002754457522572588,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Late Absorptive,Lamc2,Dag1,0.0013986432314619698,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Late Absorptive,Lamc2,Dag1,0.0016497491622748676,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,Secretory,Lamc2,Dag1,0.0011182595494203809,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),Secretory,Lamc2,Dag1,0.007181702667913033,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,Secretory,Lamc2,Dag1,0.0015870377661374125,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),Secretory,Lamc2,Dag1,0.0031235712195304124,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,Secretory,Lamc2,Dag1,0.001586358763498736,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,Secretory,Lamc2,Dag1,0.0018711031244639505,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,ER Stress,Lamc2,Dag1,7.333815928625828e-4,0.02,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),ER Stress,Lamc2,Dag1,0.004719794606150854,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,ER Stress,Lamc2,Dag1,0.001040985800558095,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),ER Stress,Lamc2,Dag1,0.0020499297726846977,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Late Absorptive,ER Stress,Lamc2,Dag1,0.0010405401788245825,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
ER Stress,ER Stress,Lamc2,Dag1,0.001227432970240645,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 1,fibroblast,Lamc2,Dag1,9.875577174068382e-4,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Oncogene) 2,fibroblast,Lamc2,Dag1,3.691190419059447e-4,0.04,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Reserve),fibroblast,Lamc2,Dag1,0.006346810448073744,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Transit Amplifying,fibroblast,Lamc2,Dag1,0.0014016221621796924,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
Stem (Stroma),fibroblast,Lamc2,Dag1,0.0027591365875990676,0,LAMC2_DAG1,Lamc2  - Dag1,LAMININ,ECM-Receptor,KEGG: mmu04512
